"Year","Quarter","YearMonth","Tournament","Transfer","Holiday","League","Channel","MacroRegion","Country","Sessions","AddToCart","Conversions"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","306","40","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","253","33","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","223","21","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","217","25","6"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","256","44","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","261","51","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","248","33","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","155","22","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","427","63","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","308","48","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","316","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","305","50","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","363","48","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","279","43","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","306","37","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","246","32","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","285","37","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","261","34","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","189","22","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","169","23","5"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","358","58","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","294","55","13"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","213","28","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","153","23","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","408","69","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","381","63","14"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","368","45","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","248","36","8"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","404","63","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","264","39","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","369","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","315","44","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","294","39","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","246","31","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","274","31","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","178","23","5"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","319","51","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","303","58","13"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","207","26","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","145","22","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","409","61","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","337","58","13"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","354","48","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","332","51","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","318","39","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","271","42","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","317","40","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","293","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","309","40","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","281","40","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","255","29","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","230","28","6"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","308","48","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","298","56","12"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","219","26","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","199","27","6"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","430","56","12"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","319","56","12"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","401","61","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","318","56","12"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","322","45","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","236","35","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","345","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","273","38","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","360","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","245","35","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","225","25","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","166","20","4"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","243","39","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","263","53","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","180","25","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","152","21","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","336","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","319","58","12"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","299","38","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","321","48","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","336","46","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","238","35","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","379","50","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","301","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","336","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","218","30","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","204","23","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","157","21","5"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","229","36","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","258","49","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","214","23","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","168","21","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","428","59","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","315","55","12"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","373","56","12"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","288","50","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","248","32","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","268","43","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","305","38","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","302","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","290","35","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","235","31","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","206","23","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","146","19","4"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","266","44","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","279","52","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","199","24","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","162","22","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","382","53","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","305","52","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","396","52","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","286","52","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","339","47","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","239","35","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","359","45","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","315","45","10"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","303","39","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","257","36","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","249","32","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","199","26","6"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","267","46","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","337","60","14"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","181","23","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","168","27","6"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","445","54","12"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","333","63","13"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","360","51","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","281","44","10"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","318","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","245","40","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","282","35","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","258","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","296","40","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","217","31","6"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","259","30","7"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","162","18","4"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","292","48","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","295","66","14"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","195","25","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","153","22","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","453","61","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","335","59","13"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","437","59","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","315","48","11"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","339","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","253","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","391","47","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","279","37","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","298","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","328","46","10"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","236","25","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","200","27","6"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","319","55","12"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","272","49","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","221","26","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","198","29","6"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","404","64","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","363","59","13"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","399","57","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","285","46","10"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","311","47","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","268","42","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","361","49","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","313","44","10"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","382","48","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","303","42","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","262","31","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","218","25","6"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","363","58","12"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","255","51","11"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","186","24","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","189","28","6"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","395","59","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","318","59","13"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","289","41","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","253","42","9"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","388","49","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","272","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","308","38","8"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","264","35","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","366","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","288","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","232","28","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","189","22","5"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","359","58","13"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","318","60","13"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","170","21","4"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","159","23","5"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","United Kingdom","439","66","14"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","United Kingdom","359","58","12"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Spain","348","49","11"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Spain","296","48","10"
"2022","Q2","2022-05","0","0","0","0","Web","EMEA","Germany","332","42","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","EMEA","Germany","220","34","7"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","United States","371","45","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","United States","309","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Brazil","320","39","9"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Brazil","262","38","8"
"2022","Q2","2022-05","0","0","0","0","Web","Americas","Mexico","227","26","6"
"2022","Q2","2022-05","0","0","0","0","Mobile App","Americas","Mexico","184","23","5"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Japan","275","45","10"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Japan","237","41","9"
"2022","Q2","2022-05","0","0","0","0","Web","APAC","Australia","195","24","5"
"2022","Q2","2022-05","0","0","0","0","Mobile App","APAC","Australia","182","26","6"
"2022","Q2","2022-06","0","0","0","0","Web","EMEA","United Kingdom","353","50","11"
"2022","Q2","2022-06","0","0","0","0","Mobile App","EMEA","United Kingdom","251","44","10"
"2022","Q2","2022-06","0","0","0","0","Web","EMEA","Spain","310","45","10"
